grid,pair_id,k,d_h,abs_delta,ratio_to_3d
3x3,418,1,1,0,0.0
3x3,419,0,1,1,0.3333333333333333
3x3,419,1,1,0,0.0
3x3,420,0,1,1,0.3333333333333333
3x3,420,1,1,0,0.0
3x3,421,0,1,1,0.3333333333333333
3x3,421,1,1,0,0.0
3x3,422,0,1,2,0.6666666666666666
3x3,422,1,1,0,0.0
3x3,423,0,1,0,0.0
3x3,423,1,1,0,0.0
3x3,424,0,1,0,0.0
3x3,424,1,1,0,0.0
3x3,425,0,1,1,0.3333333333333333
3x3,425,1,1,0,0.0
3x3,426,0,1,0,0.0
3x3,426,1,1,0,0.0
3x3,427,0,1,1,0.3333333333333333
3x3,427,1,1,0,0.0
3x3,428,0,1,1,0.3333333333333333
3x3,428,1,1,0,0.0
3x3,429,0,1,0,0.0
3x3,429,1,1,0,0.0
3x3,430,0,1,0,0.0
3x3,430,1,1,0,0.0
3x3,431,0,1,1,0.3333333333333333
3x3,431,1,1,0,0.0
3x3,432,0,1,1,0.3333333333333333
3x3,432,1,1,0,0.0
3x3,433,0,1,1,0.3333333333333333
3x3,433,1,1,0,0.0
3x3,434,0,1,0,0.0
3x3,434,1,1,0,0.0
3x3,435,0,1,0,0.0
3x3,435,1,1,0,0.0
3x3,436,0,1,1,0.3333333333333333
3x3,436,1,1,0,0.0
3x3,437,0,1,0,0.0
3x3,437,1,1,0,0.0
3x3,438,0,1,0,0.0
3x3,438,1,1,0,0.0
3x3,439,0,1,1,0.3333333333333333
3x3,439,1,1,0,0.0
3x3,440,0,1,0,0.0
3x3,440,1,1,0,0.0
3x3,441,0,1,1,0.3333333333333333
3x3,441,1,1,0,0.0
3x3,442,0,1,0,0.0
3x3,442,1,1,0,0.0
3x3,443,0,1,1,0.3333333333333333
3x3,443,1,1,0,0.0
3x3,444,0,1,0,0.0
3x3,444,1,1,0,0.0
3x3,445,0,1,1,0.3333333333333333
3x3,445,1,1,0,0.0
3x3,446,0,1,0,0.0
3x3,446,1,1,0,0.0
3x3,447,0,1,1,0.3333333333333333
3x3,447,1,1,0,0.0
3x3,448,0,1,0,0.0
3x3,448,1,1,0,0.0
3x3,449,0,1,1,0.3333333333333333
3x3,449,1,1,0,0.0
3x3,450,0,1,0,0.0
3x3,450,1,1,0,0.0
3x3,451,0,1,0,0.0
3x3,451,1,1,0,0.0
3x3,452,0,1,0,0.0
3x3,452,1,1,0,0.0
3x3,453,0,1,0,0.0
3x3,453,1,1,0,0.0
3x3,454,0,1,0,0.0
3x3,454,1,1,0,0.0
3x3,455,0,1,1,0.3333333333333333
3x3,455,1,1,0,0.0
3x3,456,0,1,0,0.0
3x3,456,1,1,0,0.0
3x3,457,0,1,0,0.0
3x3,457,1,1,0,0.0
3x3,458,0,1,0,0.0
3x3,458,1,1,0,0.0
3x3,459,0,1,0,0.0
3x3,459,1,1,0,0.0
3x3,460,0,1,1,0.3333333333333333
3x3,460,1,1,0,0.0
3x3,461,0,1,0,0.0
3x3,461,1,1,0,0.0
3x3,462,0,1,1,0.3333333333333333
3x3,462,1,1,0,0.0
3x3,463,0,1,1,0.3333333333333333
3x3,463,1,1,0,0.0
3x3,464,0,1,0,0.0
3x3,464,1,1,0,0.0
3x3,465,0,1,0,0.0
3x3,465,1,1,0,0.0
3x3,466,0,1,1,0.3333333333333333
3x3,466,1,1,0,0.0
3x3,467,0,1,1,0.3333333333333333
3x3,467,1,1,0,0.0
3x3,468,0,1,1,0.3333333333333333
3x3,468,1,1,0,0.0
3x3,469,0,1,0,0.0
3x3,469,1,1,0,0.0
3x3,470,0,1,0,0.0
3x3,470,1,1,0,0.0
3x3,471,0,1,1,0.3333333333333333
3x3,471,1,1,0,0.0
3x3,472,0,1,0,0.0
3x3,472,1,1,0,0.0
3x3,473,0,1,0,0.0
3x3,473,1,1,0,0.0
3x3,474,0,1,0,0.0
3x3,474,1,1,0,0.0
3x3,475,0,1,0,0.0
3x3,475,1,1,0,0.0
3x3,476,0,1,1,0.3333333333333333
3x3,476,1,1,0,0.0
3x3,477,0,1,0,0.0
3x3,477,1,1,0,0.0
3x3,478,0,1,0,0.0
3x3,478,1,1,0,0.0
3x3,479,0,1,0,0.0
3x3,479,1,1,0,0.0
3x3,480,0,1,1,0.3333333333333333
3x3,480,1,1,0,0.0
3x3,481,0,1,0,0.0
3x3,481,1,1,0,0.0
3x3,482,0,1,0,0.0
3x3,482,1,1,0,0.0
3x3,483,0,1,0,0.0
3x3,483,1,1,0,0.0
3x3,484,0,1,0,0.0
3x3,484,1,1,0,0.0
3x3,485,0,1,0,0.0
3x3,485,1,1,0,0.0
3x3,486,0,1,0,0.0
3x3,486,1,1,0,0.0
3x3,487,0,1,0,0.0
3x3,487,1,1,0,0.0
3x3,488,0,1,0,0.0
3x3,488,1,1,0,0.0
3x3,489,0,1,0,0.0
3x3,489,1,1,0,0.0
3x3,490,0,1,0,0.0
3x3,490,1,1,0,0.0
3x3,491,0,1,0,0.0
3x3,491,1,1,0,0.0
3x3,492,0,1,0,0.0
3x3,492,1,1,0,0.0
3x3,493,0,1,0,0.0
3x3,493,1,1,0,0.0
3x3,494,0,1,0,0.0
3x3,494,1,1,0,0.0
3x3,495,0,1,0,0.0
3x3,495,1,1,0,0.0
3x3,496,0,1,0,0.0
3x3,496,1,1,0,0.0
3x3,497,0,1,0,0.0
3x3,497,1,1,0,0.0
3x3,498,0,1,0,0.0
3x3,498,1,1,0,0.0
3x3,499,0,1,0,0.0
3x3,499,1,1,0,0.0
3x3,500,0,1,0,0.0
3x3,500,1,1,0,0.0
3x3,501,0,1,0,0.0
3x3,501,1,1,0,0.0
3x3,502,0,1,0,0.0
3x3,502,1,1,0,0.0
3x3,503,0,1,0,0.0
3x3,503,1,1,0,0.0
3x3,504,0,1,0,0.0
3x3,504,1,1,0,0.0
3x3,505,0,1,0,0.0
3x3,505,1,1,0,0.0
3x3,506,0,1,0,0.0
3x3,506,1,1,0,0.0
3x3,507,0,1,0,0.0
3x3,507,1,1,0,0.0
3x3,508,0,1,0,0.0
3x3,508,1,1,0,0.0
3x3,509,0,1,0,0.0
3x3,509,1,1,0,0.0
3x3,510,0,1,0,0.0
3x3,510,1,1,0,0.0
3x3,511,0,1,0,0.0
3x3,511,1,1,0,0.0
3x3,512,0,1,0,0.0
3x3,512,1,1,0,0.0
3x3,513,0,1,0,0.0
3x3,513,1,1,0,0.0
3x3,514,0,1,0,0.0
3x3,514,1,1,0,0.0
3x3,515,0,1,0,0.0
3x3,515,1,1,0,0.0
3x3,516,0,1,0,0.0
3x3,516,1,1,0,0.0
3x3,517,0,1,0,0.0
3x3,517,1,1,0,0.0
3x3,518,0,1,0,0.0
3x3,518,1,1,0,0.0
3x3,519,0,1,0,0.0
3x3,519,1,1,0,0.0
3x3,520,0,1,0,0.0
3x3,520,1,1,0,0.0
3x3,521,0,1,0,0.0
3x3,521,1,1,0,0.0
3x3,522,0,1,0,0.0
3x3,522,1,1,0,0.0
3x3,523,0,1,0,0.0
3x3,523,1,1,0,0.0
3x3,524,0,1,0,0.0
3x3,524,1,1,0,0.0
3x3,525,0,1,0,0.0
3x3,525,1,1,0,0.0
3x3,526,0,1,0,0.0
3x3,526,1,1,0,0.0
3x3,527,0,1,0,0.0
3x3,527,1,1,0,0.0
3x3,528,0,1,0,0.0
3x3,528,1,1,0,0.0
3x3,529,0,1,0,0.0
3x3,529,1,1,0,0.0
3x3,530,0,1,0,0.0
3x3,530,1,1,0,0.0
3x3,531,0,1,0,0.0
3x3,531,1,1,0,0.0
3x3,532,0,1,0,0.0
3x3,532,1,1,0,0.0
3x3,533,0,1,0,0.0
3x3,533,1,1,0,0.0
3x3,534,0,1,0,0.0
3x3,534,1,1,0,0.0
3x3,535,0,1,0,0.0
3x3,535,1,1,0,0.0
3x3,536,0,1,0,0.0
3x3,536,1,1,0,0.0
3x3,537,0,1,0,0.0
3x3,537,1,1,0,0.0
3x3,538,0,1,0,0.0
3x3,538,1,1,0,0.0
3x3,539,0,1,0,0.0
3x3,539,1,1,0,0.0
3x3,540,0,1,0,0.0
3x3,540,1,1,0,0.0
3x3,541,0,1,0,0.0
3x3,541,1,1,0,0.0
3x3,542,0,1,0,0.0
3x3,542,1,1,0,0.0
3x3,543,0,1,0,0.0
3x3,543,1,1,0,0.0
3x3,544,0,1,0,0.0
3x3,544,1,1,0,0.0
3x3,545,0,1,0,0.0
3x3,545,1,1,0,0.0
3x3,546,0,1,0,0.0
3x3,546,1,1,0,0.0
3x3,547,0,1,0,0.0
3x3,547,1,1,0,0.0
3x3,548,0,1,0,0.0
3x3,548,1,1,0,0.0
3x3,549,0,1,0,0.0
3x3,549,1,1,0,0.0
3x3,550,0,1,0,0.0
3x3,550,1,1,0,0.0
3x3,551,0,1,0,0.0
3x3,551,1,1,0,0.0
3x3,552,0,1,0,0.0
3x3,552,1,1,0,0.0
3x3,553,0,1,0,0.0
3x3,553,1,1,0,0.0
3x3,554,0,1,0,0.0
3x3,554,1,1,0,0.0
3x3,555,0,1,0,0.0
3x3,555,1,1,0,0.0
3x3,556,0,1,0,0.0
3x3,556,1,1,0,0.0
3x3,557,0,1,0,0.0
3x3,557,1,1,0,0.0
3x3,558,0,1,0,0.0
3x3,558,1,1,0,0.0
3x3,559,0,1,0,0.0
3x3,559,1,1,0,0.0
3x3,560,0,1,0,0.0
3x3,560,1,1,0,0.0
3x3,561,0,1,1,0.3333333333333333
3x3,561,1,1,0,0.0
3x3,562,0,1,0,0.0
3x3,562,1,1,0,0.0
3x3,563,0,1,0,0.0
3x3,563,1,1,0,0.0
3x3,564,0,1,0,0.0
3x3,564,1,1,0,0.0
3x3,565,0,1,1,0.3333333333333333
3x3,565,1,1,0,0.0
3x3,566,0,1,1,0.3333333333333333
3x3,566,1,1,0,0.0
3x3,567,0,1,0,0.0
3x3,567,1,1,0,0.0
3x3,568,0,1,1,0.3333333333333333
3x3,568,1,1,0,0.0
3x3,569,0,1,0,0.0
3x3,569,1,1,0,0.0
3x3,570,0,1,1,0.3333333333333333
3x3,570,1,1,0,0.0
3x3,571,0,1,2,0.6666666666666666
3x3,571,1,1,0,0.0
3x3,572,0,1,1,0.3333333333333333
3x3,572,1,1,0,0.0
3x3,573,0,1,0,0.0
3x3,573,1,1,0,0.0
3x3,574,0,1,0,0.0
3x3,574,1,1,0,0.0
3x3,575,0,1,0,0.0
3x3,575,1,1,0,0.0
3x3,576,0,1,1,0.3333333333333333
3x3,576,1,1,0,0.0
3x3,577,0,1,1,0.3333333333333333
3x3,577,1,1,0,0.0
3x3,578,0,1,1,0.3333333333333333
3x3,578,1,1,0,0.0
3x3,579,0,1,0,0.0
3x3,579,1,1,0,0.0
3x3,580,0,1,0,0.0
3x3,580,1,1,0,0.0
3x3,581,0,1,1,0.3333333333333333
3x3,581,1,1,0,0.0
3x3,582,0,1,1,0.3333333333333333
3x3,582,1,1,0,0.0
3x3,583,0,1,1,0.3333333333333333
3x3,583,1,1,0,0.0
3x3,584,0,1,0,0.0
3x3,584,1,1,0,0.0
3x3,585,0,1,1,0.3333333333333333
3x3,585,1,1,0,0.0
3x3,586,0,1,0,0.0
3x3,586,1,1,0,0.0
3x3,587,0,1,0,0.0
3x3,587,1,1,0,0.0
3x3,588,0,1,1,0.3333333333333333
3x3,588,1,1,0,0.0
3x3,589,0,1,1,0.3333333333333333
3x3,589,1,1,0,0.0
3x3,590,0,1,0,0.0
3x3,590,1,1,0,0.0
3x3,591,0,1,1,0.3333333333333333
3x3,591,1,1,0,0.0
3x3,592,0,1,1,0.3333333333333333
3x3,592,1,1,0,0.0
3x3,593,0,1,2,0.6666666666666666
3x3,593,1,1,0,0.0
3x3,594,0,1,1,0.3333333333333333
3x3,594,1,1,0,0.0
3x3,595,0,1,0,0.0
3x3,595,1,1,0,0.0
3x3,596,0,1,0,0.0
3x3,596,1,1,0,0.0
3x3,597,0,1,1,0.3333333333333333
3x3,597,1,1,0,0.0
3x3,598,0,1,1,0.3333333333333333
3x3,598,1,1,0,0.0
3x3,599,0,1,1,0.3333333333333333
3x3,599,1,1,0,0.0
3x3,600,0,1,0,0.0
3x3,600,1,1,0,0.0
3x3,601,0,1,1,0.3333333333333333
3x3,601,1,1,0,0.0
3x3,602,0,1,1,0.3333333333333333
3x3,602,1,1,0,0.0
3x3,603,0,1,1,0.3333333333333333
3x3,603,1,1,0,0.0
3x3,604,0,1,0,0.0
3x3,604,1,1,0,0.0
3x3,605,0,1,0,0.0
3x3,605,1,1,0,0.0
3x3,606,0,1,1,0.3333333333333333
3x3,606,1,1,0,0.0
3x3,607,0,1,0,0.0
3x3,607,1,1,0,0.0
3x3,608,0,1,1,0.3333333333333333
3x3,608,1,1,0,0.0
3x3,609,0,1,1,0.3333333333333333
3x3,609,1,1,0,0.0
3x3,610,0,1,0,0.0
3x3,610,1,1,0,0.0
3x3,611,0,1,1,0.3333333333333333
3x3,611,1,1,0,0.0
3x3,612,0,1,0,0.0
3x3,612,1,1,0,0.0
3x3,613,0,1,1,0.3333333333333333
3x3,613,1,1,0,0.0
3x3,614,0,1,1,0.3333333333333333
3x3,614,1,1,0,0.0
3x3,615,0,1,0,0.0
3x3,615,1,1,0,0.0
3x3,616,0,1,0,0.0
3x3,616,1,1,0,0.0
3x3,617,0,1,0,0.0
3x3,617,1,1,0,0.0
3x3,618,0,1,0,0.0
3x3,618,1,1,0,0.0
3x3,619,0,1,0,0.0
3x3,619,1,1,1,0.3333333333333333
3x3,620,0,1,0,0.0
3x3,620,1,1,0,0.0
3x3,621,0,1,0,0.0
3x3,621,1,1,0,0.0
3x3,622,0,1,0,0.0
3x3,622,1,1,0,0.0
3x3,623,0,1,0,0.0
3x3,623,1,1,1,0.3333333333333333
3x3,624,0,1,0,0.0
3x3,624,1,1,0,0.0
3x3,625,0,1,0,0.0
3x3,625,1,1,0,0.0
3x3,626,0,1,1,0.3333333333333333
3x3,626,1,1,0,0.0
3x3,627,0,1,1,0.3333333333333333
3x3,627,1,1,0,0.0
3x3,628,0,1,1,0.3333333333333333
3x3,628,1,1,0,0.0
3x3,629,0,1,0,0.0
3x3,629,1,1,0,0.0
3x3,630,0,1,1,0.3333333333333333
3x3,630,1,1,0,0.0
3x3,631,0,1,1,0.3333333333333333
3x3,631,1,1,0,0.0
3x3,632,0,1,1,0.3333333333333333
3x3,632,1,1,0,0.0
3x3,633,0,1,0,0.0
3x3,633,1,1,0,0.0
3x3,634,0,1,0,0.0
3x3,634,1,1,0,0.0
3x3,635,0,1,0,0.0
3x3,635,1,1,0,0.0
3x3,636,0,1,0,0.0
3x3,636,1,1,1,0.3333333333333333
3x3,637,0,1,0,0.0
3x3,637,1,1,0,0.0
3x3,638,0,1,0,0.0
3x3,638,1,1,0,0.0
3x3,639,0,1,0,0.0
3x3,639,1,1,1,0.3333333333333333
3x3,640,0,1,0,0.0
3x3,640,1,1,0,0.0
3x3,641,0,1,0,0.0
3x3,641,1,1,0,0.0
3x3,642,0,1,0,0.0
3x3,642,1,1,0,0.0
3x3,643,0,1,0,0.0
3x3,643,1,1,0,0.0
3x3,644,0,1,0,0.0
3x3,644,1,1,0,0.0
3x3,645,0,1,0,0.0
3x3,645,1,1,0,0.0
3x3,646,0,1,0,0.0
3x3,646,1,1,0,0.0
3x3,647,0,1,0,0.0
3x3,647,1,1,0,0.0
3x3,648,0,1,0,0.0
3x3,648,1,1,0,0.0
3x3,649,0,1,0,0.0
3x3,649,1,1,0,0.0
3x3,650,0,1,0,0.0
3x3,650,1,1,0,0.0
3x3,651,0,1,0,0.0
3x3,651,1,1,0,0.0
3x3,652,0,1,0,0.0
3x3,652,1,1,0,0.0
3x3,653,0,1,0,0.0
3x3,653,1,1,0,0.0
3x3,654,0,1,0,0.0
3x3,654,1,1,0,0.0
3x3,655,0,1,0,0.0
3x3,655,1,1,0,0.0
3x3,656,0,1,0,0.0
3x3,656,1,1,0,0.0
3x3,657,0,1,0,0.0
3x3,657,1,1,0,0.0
3x3,658,0,1,0,0.0
3x3,658,1,1,0,0.0
3x3,659,0,1,0,0.0
3x3,659,1,1,0,0.0
3x3,660,0,1,0,0.0
3x3,660,1,1,0,0.0
3x3,661,0,1,0,0.0
3x3,661,1,1,0,0.0
3x3,662,0,1,0,0.0
3x3,662,1,1,0,0.0
3x3,663,0,1,0,0.0
3x3,663,1,1,0,0.0
3x3,664,0,1,0,0.0
3x3,664,1,1,0,0.0
3x3,665,0,1,0,0.0
3x3,665,1,1,0,0.0
3x3,666,0,1,0,0.0
3x3,666,1,1,0,0.0
3x3,667,0,1,0,0.0
3x3,667,1,1,0,0.0
3x3,668,0,1,0,0.0
3x3,668,1,1,0,0.0
3x3,669,0,1,0,0.0
3x3,669,1,1,0,0.0
3x3,670,0,1,0,0.0
3x3,670,1,1,0,0.0
3x3,671,0,1,0,0.0
3x3,671,1,1,0,0.0
3x3,672,0,1,0,0.0
3x3,672,1,1,0,0.0
3x3,673,0,1,0,0.0
3x3,673,1,1,0,0.0
3x3,674,0,1,0,0.0
3x3,674,1,1,0,0.0
3x3,675,0,1,0,0.0
3x3,675,1,1,0,0.0
3x3,676,0,1,0,0.0
3x3,676,1,1,0,0.0
3x3,677,0,1,0,0.0
3x3,677,1,1,0,0.0
3x3,678,0,1,0,0.0
3x3,678,1,1,0,0.0
3x3,679,0,1,0,0.0
3x3,679,1,1,0,0.0
3x3,680,0,1,0,0.0
3x3,680,1,1,0,0.0
3x3,681,0,1,0,0.0
3x3,681,1,1,0,0.0
3x3,682,0,1,0,0.0
3x3,682,1,1,0,0.0
3x3,683,0,1,0,0.0
3x3,683,1,1,0,0.0
3x3,684,0,1,0,0.0
3x3,684,1,1,0,0.0
3x3,685,0,1,0,0.0
3x3,685,1,1,0,0.0
3x3,686,0,1,0,0.0
3x3,686,1,1,0,0.0
3x3,687,0,1,0,0.0
3x3,687,1,1,0,0.0
3x3,688,0,1,0,0.0
3x3,688,1,1,0,0.0
3x3,689,0,1,0,0.0
3x3,689,1,1,0,0.0
3x3,690,0,1,0,0.0
3x3,690,1,1,0,0.0
3x3,691,0,1,0,0.0
3x3,691,1,1,0,0.0
3x3,692,0,1,0,0.0
3x3,692,1,1,0,0.0
3x3,693,0,1,0,0.0
3x3,693,1,1,0,0.0
3x3,694,0,1,0,0.0
3x3,694,1,1,0,0.0
3x3,695,0,1,0,0.0
3x3,695,1,1,0,0.0
3x3,696,0,1,0,0.0
3x3,696,1,1,0,0.0
3x3,697,0,1,0,0.0
3x3,697,1,1,0,0.0
3x3,698,0,1,0,0.0
3x3,698,1,1,0,0.0
3x3,699,0,1,0,0.0
3x3,699,1,1,0,0.0
3x3,700,0,1,0,0.0
3x3,700,1,1,0,0.0
3x3,701,0,1,0,0.0
3x3,701,1,1,0,0.0
3x3,702,0,1,0,0.0
3x3,702,1,1,0,0.0
3x3,703,0,1,0,0.0
3x3,703,1,1,0,0.0
3x3,704,0,1,0,0.0
3x3,704,1,1,0,0.0
3x3,705,0,1,1,0.3333333333333333
3x3,705,1,1,0,0.0
3x3,706,0,1,1,0.3333333333333333
3x3,706,1,1,0,0.0
3x3,707,0,1,1,0.3333333333333333
3x3,707,1,1,0,0.0
3x3,708,0,1,0,0.0
3x3,708,1,1,0,0.0
3x3,709,0,1,0,0.0
3x3,709,1,1,0,0.0
3x3,710,0,1,0,0.0
3x3,710,1,1,0,0.0
3x3,711,0,1,0,0.0
3x3,711,1,1,0,0.0
3x3,712,0,1,0,0.0
3x3,712,1,1,0,0.0
3x3,713,0,1,0,0.0
3x3,713,1,1,0,0.0
3x3,714,0,1,1,0.3333333333333333
3x3,714,1,1,0,0.0
3x3,715,0,1,1,0.3333333333333333
3x3,715,1,1,0,0.0
3x3,716,0,1,1,0.3333333333333333
3x3,716,1,1,0,0.0
3x3,717,0,1,0,0.0
3x3,717,1,1,0,0.0
3x3,718,0,1,0,0.0
3x3,718,1,1,0,0.0
3x3,719,0,1,0,0.0
3x3,719,1,1,0,0.0
3x3,720,0,1,0,0.0
3x3,720,1,1,0,0.0
3x3,721,0,1,0,0.0
3x3,721,1,1,0,0.0
3x3,722,0,1,1,0.3333333333333333
3x3,722,1,1,0,0.0
3x3,723,0,1,1,0.3333333333333333
3x3,723,1,1,0,0.0
3x3,724,0,1,1,0.3333333333333333
3x3,724,1,1,0,0.0
3x3,725,0,1,0,0.0
3x3,725,1,1,0,0.0
3x3,726,0,1,0,0.0
3x3,726,1,1,0,0.0
3x3,727,0,1,0,0.0
3x3,727,1,1,0,0.0
3x3,728,0,1,1,0.3333333333333333
3x3,728,1,1,0,0.0
3x3,729,0,1,1,0.3333333333333333
3x3,729,1,1,0,0.0
3x3,730,0,1,1,0.3333333333333333
3x3,730,1,1,0,0.0
3x3,731,0,1,0,0.0
3x3,731,1,1,0,0.0
3x3,732,0,1,0,0.0
3x3,732,1,1,0,0.0
3x3,733,0,1,1,0.3333333333333333
3x3,733,1,1,0,0.0
3x3,734,0,1,0,0.0
3x3,734,1,1,0,0.0
3x3,735,0,1,0,0.0
3x3,735,1,1,0,0.0
3x3,736,0,1,1,0.3333333333333333
3x3,736,1,1,0,0.0
3x3,737,0,1,1,0.3333333333333333
3x3,737,1,1,0,0.0
3x3,738,0,1,0,0.0
3x3,738,1,1,0,0.0
3x3,739,0,1,0,0.0
3x3,739,1,1,0,0.0
3x3,740,0,1,1,0.3333333333333333
3x3,740,1,1,0,0.0
3x3,741,0,1,1,0.3333333333333333
3x3,741,1,1,0,0.0
3x3,742,0,1,2,0.6666666666666666
3x3,742,1,1,0,0.0
3x3,743,0,1,1,0.3333333333333333
3x3,743,1,1,0,0.0
3x3,744,0,1,0,0.0
3x3,744,1,1,0,0.0
3x3,745,0,1,0,0.0
3x3,745,1,1,0,0.0
3x3,746,0,1,0,0.0
3x3,746,1,1,0,0.0
3x3,747,0,1,1,0.3333333333333333
3x3,747,1,1,0,0.0
3x3,748,0,1,1,0.3333333333333333
3x3,748,1,1,0,0.0
3x3,749,0,1,1,0.3333333333333333
3x3,749,1,1,0,0.0
3x3,750,0,1,0,0.0
3x3,750,1,1,0,0.0
3x3,751,0,1,0,0.0
3x3,751,1,1,0,0.0
3x3,752,0,1,1,0.3333333333333333
3x3,752,1,1,0,0.0
3x3,753,0,1,1,0.3333333333333333
3x3,753,1,1,0,0.0
3x3,754,0,1,1,0.3333333333333333
3x3,754,1,1,0,0.0
3x3,755,0,1,0,0.0
3x3,755,1,1,0,0.0
3x3,756,0,1,0,0.0
3x3,756,1,1,0,0.0
3x3,757,0,1,0,0.0
3x3,757,1,1,0,0.0
3x3,758,0,1,0,0.0
3x3,758,1,1,0,0.0
3x3,759,0,1,1,0.3333333333333333
3x3,759,1,1,0,0.0
3x3,760,0,1,0,0.0
3x3,760,1,1,0,0.0
3x3,761,0,1,0,0.0
3x3,761,1,1,0,0.0
3x3,762,0,1,0,0.0
3x3,762,1,1,0,0.0
3x3,763,0,1,0,0.0
3x3,763,1,1,0,0.0
3x3,764,0,1,0,0.0
3x3,764,1,1,0,0.0
3x3,765,0,1,1,0.3333333333333333
3x3,765,1,1,0,0.0
3x3,766,0,1,0,0.0
3x3,766,1,1,0,0.0
3x3,767,0,1,0,0.0
3x3,767,1,1,0,0.0
3x3,768,0,1,0,0.0
3x3,768,1,1,0,0.0
3x3,769,0,1,0,0.0
3x3,769,1,1,0,0.0
3x3,770,0,1,0,0.0
3x3,770,1,1,0,0.0
3x3,771,0,1,0,0.0
3x3,771,1,1,0,0.0
3x3,772,0,1,0,0.0
3x3,772,1,1,0,0.0
3x3,773,0,1,0,0.0
3x3,773,1,1,1,0.3333333333333333
3x3,774,0,1,0,0.0
3x3,774,1,1,0,0.0
3x3,775,0,1,0,0.0
3x3,775,1,1,0,0.0
3x3,776,0,1,0,0.0
3x3,776,1,1,0,0.0
3x3,777,0,1,0,0.0
3x3,777,1,1,0,0.0
3x3,778,0,1,0,0.0
3x3,778,1,1,1,0.3333333333333333
3x3,779,0,1,0,0.0
3x3,779,1,1,0,0.0
3x3,780,0,1,0,0.0
3x3,780,1,1,0,0.0
3x3,781,0,1,0,0.0
3x3,781,1,1,0,0.0
3x3,782,0,1,1,0.3333333333333333
3x3,782,1,1,0,0.0
3x3,783,0,1,1,0.3333333333333333
3x3,783,1,1,0,0.0
3x3,784,0,1,1,0.3333333333333333
3x3,784,1,1,0,0.0
3x3,785,0,1,0,0.0
3x3,785,1,1,0,0.0
3x3,786,0,1,0,0.0
3x3,786,1,1,0,0.0
3x3,787,0,1,1,0.3333333333333333
3x3,787,1,1,0,0.0
3x3,788,0,1,1,0.3333333333333333
3x3,788,1,1,0,0.0
3x3,789,0,1,1,0.3333333333333333
3x3,789,1,1,0,0.0
3x3,790,0,1,0,0.0
3x3,790,1,1,0,0.0
3x3,791,0,1,0,0.0
3x3,791,1,1,0,0.0
3x3,792,0,1,0,0.0
3x3,792,1,1,0,0.0
3x3,793,0,1,0,0.0
3x3,793,1,1,0,0.0
3x3,794,0,1,0,0.0
3x3,794,1,1,1,0.3333333333333333
3x3,795,0,1,0,0.0
3x3,795,1,1,0,0.0
3x3,796,0,1,0,0.0
3x3,796,1,1,0,0.0
3x3,797,0,1,0,0.0
3x3,797,1,1,0,0.0
3x3,798,0,1,0,0.0
3x3,798,1,1,1,0.3333333333333333
3x3,799,0,1,0,0.0
3x3,799,1,1,0,0.0
3x3,800,0,1,0,0.0
3x3,800,1,1,0,0.0
3x3,801,0,1,0,0.0
3x3,801,1,1,0,0.0
3x3,802,0,1,0,0.0
3x3,802,1,1,0,0.0
3x3,803,0,1,0,0.0
3x3,803,1,1,0,0.0
3x3,804,0,1,0,0.0
3x3,804,1,1,0,0.0
3x3,805,0,1,0,0.0
3x3,805,1,1,0,0.0
3x3,806,0,1,0,0.0
3x3,806,1,1,0,0.0
3x3,807,0,1,0,0.0
3x3,807,1,1,0,0.0
3x3,808,0,1,0,0.0
3x3,808,1,1,0,0.0
3x3,809,0,1,0,0.0
3x3,809,1,1,0,0.0
3x3,810,0,1,0,0.0
3x3,810,1,1,0,0.0
3x3,811,0,1,0,0.0
3x3,811,1,1,0,0.0
3x3,812,0,1,0,0.0
3x3,812,1,1,0,0.0
3x3,813,0,1,0,0.0
3x3,813,1,1,0,0.0
3x3,814,0,1,0,0.0
3x3,814,1,1,0,0.0
3x3,815,0,1,0,0.0
3x3,815,1,1,0,0.0
3x3,816,0,1,0,0.0
3x3,816,1,1,0,0.0
3x3,817,0,1,0,0.0
3x3,817,1,1,0,0.0
3x3,818,0,1,0,0.0
3x3,818,1,1,0,0.0
3x3,819,0,1,0,0.0
3x3,819,1,1,0,0.0
3x3,820,0,1,0,0.0
3x3,820,1,1,0,0.0
3x3,821,0,1,0,0.0
3x3,821,1,1,0,0.0
3x3,822,0,1,0,0.0
3x3,822,1,1,0,0.0
3x3,823,0,1,0,0.0
3x3,823,1,1,0,0.0
3x3,824,0,1,0,0.0
3x3,824,1,1,0,0.0
3x3,825,0,1,0,0.0
3x3,825,1,1,0,0.0
3x3,826,0,1,0,0.0
3x3,826,1,1,0,0.0
3x3,827,0,1,0,0.0
3x3,827,1,1,0,0.0
3x3,828,0,1,0,0.0
3x3,828,1,1,0,0.0
3x3,829,0,1,0,0.0
3x3,829,1,1,0,0.0
3x3,830,0,1,0,0.0
3x3,830,1,1,0,0.0
3x3,831,0,1,0,0.0
3x3,831,1,1,0,0.0
3x3,832,0,1,0,0.0
3x3,832,1,1,0,0.0
3x3,833,0,1,0,0.0
3x3,833,1,1,0,0.0
3x3,834,0,1,0,0.0
3x3,834,1,1,0,0.0
3x3,835,0,1,0,0.0
3x3,835,1,1,0,0.0
3x3,836,0,1,0,0.0
3x3,836,1,1,0,0.0
3x3,837,0,1,0,0.0
3x3,837,1,1,0,0.0
3x3,838,0,1,0,0.0
