dataset,method,n_images,loss,loss_sd_images,loss_low,loss_high,mse,mse_sd_images,mse_low,mse_high,dice,dice_sd_images,dice_low,dice_high,iou,iou_sd_images,iou_low,iou_high,beta0_error,beta0_error_sd_images,beta0_error_low,beta0_error_high,beta1_error,beta1_error_sd_images,beta1_error_low,beta1_error_high,topology_exact,topology_exact_sd_images,topology_exact_low,topology_exact_high,aggregate_psnr,psnr_low,psnr_high,run_loss_sd
mnist,Uniform sampled,1000,0.30097629920641666,0.05665985082942437,0.29773939016064166,0.30461975113231043,0.07440327438605,0.012204270788471153,0.07367070173810333,0.07515085718550668,0.6652814475003334,0.09317473460956176,0.6597120152956043,0.6707963182484001,0.5726547455521667,0.09830871612937421,0.5666868907103167,0.5785998042860165,3.8697688147448335,0.512945489588098,3.8394337336369624,3.9010123642305086,0.45512365148231665,0.46442086540459343,0.4262790280911433,0.4825448878665679,0.21362902637486667,0.12475982690316523,0.2060537576497667,0.22083924127032167,11.284079513291012,11.24066061400261,11.327051933250461,0.0
mnist,Validation best,1000,0.04470169861383333,0.03474146652783901,0.04257466891093409,0.04696187502337471,0.013724489895371667,0.00376550538709667,0.013480638917839167,0.01395514996845821,0.9472278401818333,0.01698010838508769,0.94612835436995,0.9482450978973791,0.9022104278396667,0.028458954502263975,0.9003662560729374,0.9039100471386875,0.08616666666666666,0.235331014194469,0.07266666666666666,0.101,0.1495,0.36028785035425587,0.12832916666666666,0.17200416666666662,0.8045,0.30019971663855693,0.7849958333333333,0.8226708333333335,18.62503788206992,18.55265492022079,18.7028952383065,0.0
mnist,area16,1000,0.05119965824013666,0.04560670625411192,0.048402013672414625,0.054048795621258285,0.015089498398426666,0.005460276151387523,0.01475212595436871,0.015437526673530752,0.9412005644901666,0.03188566995711464,0.9389988837985376,0.9430897066039624,0.892760690256,0.04474286622907125,0.8898916516562582,0.8954339941732875,0.06233333333333333,0.2781341057889615,0.046,0.08116666666666665,0.22866666666666666,0.4661138820502226,0.2006625,0.258175,0.7603333333333334,0.3700257155134659,0.7361666666666666,0.7830041666666667,18.213251966999643,18.114222790055084,18.311453882472122,0.0
mnist,area3,1000,0.12522894061952167,0.03143952041843756,0.12332827014051234,0.12726921368126967,0.01941581640663,0.0034490767555555007,0.01920555386939579,0.019630123374018624,0.9277659141348333,0.021363621206581897,0.9264413979430918,0.9290090555870291,0.8713650066858334,0.033424718641992375,0.8693153569374208,0.8733255413009999,1.4511666666666665,0.5065237569120685,1.419829166666667,1.4833333333333332,0.12199999999999998,0.25289866649172166,0.10766666666666667,0.13750416666666665,0.4756666666666667,0.17824981126901554,0.4648291666666667,0.4865,17.11844343287395,17.070769708795087,17.16573163689966,0.0
mnist,area32,1000,0.07039939293809501,0.06919036571414597,0.06628512853736059,0.07473103655159362,0.01963265313844,0.011813793000539157,0.018909693945022166,0.02033207385096429,0.9200737972323333,0.07771361893869212,0.9150510633254292,0.9246311454053958,0.8639073425888332,0.0901452896738111,0.8580485543830875,0.8693270979654459,0.063,0.33404645107517666,0.043491666666666665,0.08433749999999998,0.35616666666666663,0.6087686244600783,0.319,0.3928333333333333,0.6756666666666667,0.44466598582538464,0.648,0.7035083333333333,17.070210062826142,16.918183215048433,17.233155001905853,0.0
mnist,area8,1000,0.04470169861383333,0.03474146652783901,0.04257466891093409,0.04696187502337471,0.013724489895371667,0.00376550538709667,0.013480638917839167,0.01395514996845821,0.9472278401818333,0.01698010838508769,0.94612835436995,0.9482450978973791,0.9022104278396667,0.028458954502263975,0.9003662560729374,0.9039100471386875,0.08616666666666666,0.235331014194469,0.07266666666666666,0.101,0.1495,0.36028785035425587,0.12832916666666666,0.17200416666666662,0.8045,0.30019971663855693,0.7849958333333333,0.8226708333333335,18.62503788206992,18.55265492022079,18.7028952383065,0.0
mnist,gaussian06,1000,0.193422535761095,0.03997854168846445,0.19088909582029098,0.19592727687189398,0.02022151369658,0.002989317871925768,0.020044642951830793,0.020412218415397917,0.9239329891354999,0.02326348861597992,0.9224966639262833,0.9253490966864625,0.8648507128458333,0.03625728306893354,0.8626322774024835,0.8670749404673583,2.987,0.7550283003974538,2.9406624999999997,3.033679166666667,0.3988333333333333,0.31746299780793263,0.3796666666666667,0.4183333333333334,0.244,0.15452108482192142,0.23433333333333334,0.2538333333333333,16.94186338088903,16.901097932648216,16.980016752792967,0.0
mnist,gaussian10,1000,0.08095935391743665,0.07160814826828858,0.07671882847609335,0.08542711042877209,0.01774596101337,0.006213500040032046,0.017367761604310708,0.018140311558193418,0.9217932472106667,0.05122124433242484,0.9185840808851418,0.92482466301365,0.8601380527279999,0.0762236420560738,0.8554140452199792,0.8645693656419958,0.3205,0.5291805025002798,0.2883291666666667,0.3543333333333334,0.20166666666666666,0.4004744988993845,0.1781625,0.2266708333333333,0.6555,0.35882315925142116,0.6335,0.6776666666666668,17.509004769305047,17.413552582438268,17.602561507836533,0.0
mnist,median3,1000,0.09138629701821667,0.07458065959985066,0.08722942295590938,0.09599130402321882,0.02094430286633667,0.006791138734632737,0.02053879159399171,0.021363945723489878,0.91060045675,0.05268562233080536,0.9073167102134834,0.9136293875540709,0.8409000514641666,0.07695174762683739,0.8361429326631625,0.8452770493501376,0.3915,0.5888709225355352,0.3558333333333334,0.4275124999999999,0.19066666666666662,0.3873221693982308,0.16832916666666664,0.21533333333333332,0.6355,0.35104872515030144,0.6136666666666667,0.6551666666666668,16.789340906067387,16.70318534055212,16.874251118341398,0.0
mnist,median5,1000,0.2478624539723,0.14642646061995093,0.23931714320394623,0.2568836231992808,0.05991985541729833,0.02238972254925527,0.05858481077911658,0.06129787945912626,0.6709172864932335,0.219196895035638,0.6574466988354621,0.6834467023594016,0.5453745719166833,0.22335154398090204,0.53141529190273,0.5583642211139537,0.7881666666666667,0.7815858264976148,0.7408291666666665,0.8366708333333335,0.407,0.5963649013313782,0.3706666666666667,0.4425,0.36133333333333334,0.38148157866603233,0.3376666666666666,0.3833458333333333,12.224292432315751,12.125545492194224,12.322149684509574,0.0
shapes,Classical best,499,0.044995749745600874,0.034962277767468936,0.042081011203521194,0.048111931525810996,0.0065939170267985975,0.0030764179021726306,0.006311798965805435,0.006867344376930795,0.967103563034402,0.01722808812726304,0.9655759428413995,0.9685593952689379,0.9380147069595859,0.02973748613016823,0.9354115989958333,0.9405502286154142,0.12992651970607882,0.145540488723888,0.11723446893787576,0.14262692050768197,0.3496993987975952,0.6963036041128078,0.289562458249833,0.41382765531062127,0.679692718770875,0.3220957061158038,0.6496325985303941,0.7080828323313293,21.808565220139506,21.632111734808994,21.998468420913746,0.0
shapes,Conditional mean mask,499,0.04033721401798564,0.03677897002643313,0.03728629195214773,0.04364024849163399,0.006434367577621242,0.003211570202323302,0.006145579642615381,0.006716774839847328,0.9681358838425517,0.018082881880898065,0.966493014332131,0.9696279462977772,0.9398649991593854,0.030996090028399384,0.9370581602278725,0.9424213645258633,0.06499665998663993,0.1233344865443207,0.05463927855711423,0.07588677354709418,0.36907147628590514,0.7092545042646881,0.30814295257181024,0.435875083500334,0.7148964595858384,0.346021380578465,0.684497327989312,0.7444906479625919,21.91494132682933,21.728392099044967,22.114371487877328,7.331591236764561e-05
shapes,Conditional sampled,499,0.04145960367840835,0.036385270303717125,0.03844483881948825,0.0447481599525806,0.006503621308591684,0.003193596802153554,0.006216120223550654,0.006786641528881979,0.967672399233133,0.017801710026021197,0.9661044737675819,0.969136736956478,0.939029327865531,0.03063130712975509,0.9363365611739145,0.9415934872785353,0.07083970708677814,0.11838431265899756,0.06056913435969101,0.08131555508304805,0.3750824004184989,0.7099528156705343,0.31397143159698615,0.44160750391633957,0.7073760455019508,0.34111071908489615,0.6774961131848305,0.7365852542598575,21.868447546798336,21.683450896828482,22.064805946061558,4.13169789084838e-05
shapes,Conditional selector,499,0.040324076572894656,0.03677804620545422,0.037280546017138025,0.043637785948710546,0.006426945354090113,0.0032176857322840377,0.006140372499541453,0.006708188544295106,0.9681733671429525,0.0181006871365577,0.9665370969353589,0.9696699177042987,0.9399355001112893,0.031032660132999892,0.937129385725845,0.9424925097984735,0.06506346025384102,0.12429942626710677,0.05470774883099532,0.07595190380761523,0.36907147628590514,0.7092545042646881,0.30814295257181024,0.435875083500334,0.7149632598530394,0.34606040236267593,0.684629258517034,0.7446225784903139,21.91995392717267,21.733947393581087,22.118052820203435,7.1887075040512e-05
shapes,Exact gate sampled,499,0.04600567175752012,0.0380953901119504,0.04282874492903846,0.04945385270552698,0.006842701891692019,0.0033515694163916707,0.0065514009032478305,0.007139945923564208,0.9659253154648776,0.02159339533227923,0.9639839147998146,0.9677108363318391,0.9364805180037264,0.03478032073192085,0.9333344408798574,0.9393467606134734,0.12315956506702799,0.14553344964445994,0.11057033659979797,0.13627443496246142,0.4123277318179452,0.7026789848002282,0.3512044375485912,0.4784945951192696,0.6851668564565455,0.3375466610047274,0.6548761004597436,0.7137285617890484,21.64772380011477,21.463050774656462,21.83665823749102,0.0005909399239664936
shapes,Exact softmax gate,499,0.0445747158294505,0.03791898561557897,0.041433652706547475,0.048059149961221785,0.0066556434883884436,0.003322911788436962,0.006363235028967779,0.006955375623717554,0.9666850519585171,0.021337993131875854,0.964767043988582,0.9684300212544557,0.9375835577452238,0.034598584397538004,0.9345072661643037,0.9404413638217552,0.06666666666666667,0.11591361475930469,0.05684702738810955,0.0771576486305945,0.4059452237808951,0.7016095574550263,0.34501503006012024,0.4720791583166332,0.690180360721443,0.3392766519608706,0.6596509686038744,0.7189044756179025,21.76809949213178,21.5767941104896,21.96322035604144,0.0007244668542781836
shapes,Input,499,0.4615550203613894,0.03331532312130259,0.4586418155748497,0.4644444707421343,0.04996871632747829,0.0019161570112103956,0.04980416192754241,0.050129776996553105,0.785920570742819,0.1147131088688309,0.7758069375823481,0.7959288425909402,0.6742294737545759,0.13362838092326995,0.6622494227007523,0.6859515341164871,68.32097528390113,7.852898806345834,67.6175684702739,68.99775384101537,7.438877755511022,4.91447315541902,7.006187374749499,7.870741482965932,0.0,0.0,0.0,0.0,13.01301807232489,12.999042273514753,13.027343635326336,0.0
shapes,Learned local filter,499,0.08193073397833367,0.044597191136953825,0.07833864788530735,0.08588548080348136,0.006364436047589179,0.003418805930707888,0.0060665275861720444,0.006668440323446425,0.9643443053567134,0.030683527259689803,0.9615410929531897,0.9667530143619989,0.9332735341068804,0.051072631395753486,0.9286328060269455,0.937321750873831,0.540748162992652,0.3356821815874787,0.5140280561122245,0.5711422845691383,0.43687374749499,0.696753116760194,0.3777555110220441,0.5006680026720106,0.5033400133600535,0.2675978970273127,0.479625918503674,0.5267201068804276,21.962400731212437,21.75975731020195,22.170598232044338,0.0
shapes,No topology,499,0.05036945991474248,0.03556456029332214,0.04735279158984119,0.05364009674471942,0.006303985314305611,0.0031644364396342817,0.006024328783662716,0.006585579319987475,0.9684180378718102,0.017718794731870578,0.9668659180228372,0.9698985137582198,0.9403929255587175,0.030755991807462,0.9376950698722295,0.9429889117111875,0.09819639278557114,0.15209043933193492,0.085437541750167,0.11116232464929857,0.45925183700734806,0.6943648821098599,0.40078490313961257,0.5227120908483633,0.6710086840347362,0.3243176101298949,0.641810287241149,0.6988710754843019,22.00384807244939,21.814060150215106,22.200913341124746,0.0002996386374784659
shapes,O_square2,499,0.2270494991429619,0.07320142177598897,0.22068873467224828,0.23356725420132748,0.014917856569443886,0.00745509673813493,0.014290281244093019,0.015599964404643979,0.9084340859014696,0.10598751251505016,0.898394675586214,0.9165939936927437,0.8466121859038076,0.12051124863129936,0.8354516394432365,0.8560738284978373,0.89812959251837,0.9600038450690366,0.8176352705410822,0.9822979291917167,3.004676018704075,2.474362150288941,2.789913159652639,3.2284569138276553,0.10821643286573146,0.18650763785902535,0.09184201736806946,0.1245908483633934,18.26293572770529,18.068763925996628,18.449592238643323,0.0
shapes,O_square3,499,0.2504509009033931,0.12448057140716304,0.23964018415142052,0.2615846428441226,0.03176781805008784,0.018311474271280697,0.030209507575897146,0.033333579804642376,0.7726097321469606,0.2195712888212682,0.7534544253472779,0.7903610223881096,0.6768539857488645,0.22111102801324198,0.6571836803051327,0.6950131711936648,0.737808951235805,0.6842591827672356,0.6776803607214429,0.8006012024048096,1.4311957247828992,1.1252189512709965,1.3326402805611224,1.531062124248497,0.17334669338677355,0.27167305172250167,0.14962424849699396,0.1967351369405477,14.980126133550627,14.771180434976506,15.198563538003238,0.0
shapes,O_square4,499,0.2862762998045121,0.15425110066781936,0.2734740445372376,0.2992966707002605,0.04759692988806513,0.026401298787754972,0.0452649728701343,0.049970220316160156,0.6445824532875751,0.25427264040708386,0.6231260926020373,0.6658441141553524,0.5405104874124249,0.2318955605859706,0.5211494977904944,0.5593927206602738,0.72812291249165,0.5600961852741526,0.6813627254509018,0.7762191048764194,1.1302605210420842,1.1038549137011138,1.0364061456245826,1.2307949231796926,0.22311289245156982,0.3147216678170698,0.19539078156312625,0.24983299933199732,13.224210593734718,13.012887357709072,13.442377355907249,0.0
shapes,Oracle (diagnostic),499,0.028381750645128257,0.026440841334761125,0.026216162602216497,0.03079028613008856,0.006672343553892452,0.0047087145590961835,0.006270324231367894,0.0070977349869307945,0.9687074898186373,0.019739432848264144,0.9669195973442468,0.9703495336934703,0.941402324011356,0.034673815476226964,0.9382875852996576,0.9443170443022127,0.037408149632598524,0.0976239710736283,0.029049766199064797,0.04676018704074816,0.21075484301937208,0.39780481454847716,0.17568470273881096,0.24850534402137603,0.8102872411489647,0.2729287866685212,0.7845607882431529,0.8333333333333334,21.75721600302201,21.48880220240924,22.02710001712623,0.0
shapes,Soft morphology,499,0.11911560095584836,0.11098790527690991,0.10955008201395734,0.12876519212535936,0.01724006464594856,0.01082571137101533,0.016349238597374784,0.018189768586948714,0.8960799675706745,0.12909871014643048,0.8847284925005936,0.9065102543244481,0.830280500448998,0.15253864817383408,0.8163330168446634,0.8427882148894922,0.33567134268537074,0.4808296068942587,0.2955911823647295,0.37842351369405475,0.7862391449565799,1.0324163114948293,0.6956997327989312,0.8814295257181028,0.4696058784235137,0.47083650587238596,0.42952571810287243,0.510688042752171,17.634611100121123,17.401728260629874,17.865024681204183,0.0
shapes,Three openings,499,0.19631684583611658,0.0839164259441813,0.18940642319281267,0.20367077810533546,0.021201981511921774,0.01133724848168851,0.020208979893202545,0.022212356557161334,0.8753577929341351,0.1014946267258151,0.8659522859530896,0.8831949069865566,0.7950187245583166,0.112467114963948,0.7848304944424032,0.8040744672636357,0.8460253841015365,0.8821974400987969,0.7720106880427522,0.9228490313961255,2.1102872411489644,2.1477458648992056,1.9239746158984639,2.304762859051436,0.25003340013360054,0.30124962667242705,0.22311122244488976,0.27495156980627916,16.736235485297975,16.53405363762194,16.944556082033714,0.000244402736113564
shapes,Training best,499,0.044995749745600874,0.034962277767468936,0.042081011203521194,0.048111931525810996,0.0065939170267985975,0.0030764179021726306,0.006311798965805435,0.006867344376930795,0.967103563034402,0.01722808812726304,0.9655759428413995,0.9685593952689379,0.9380147069595859,0.02973748613016823,0.9354115989958333,0.9405502286154142,0.12992651970607882,0.145540488723888,0.11723446893787576,0.14262692050768197,0.3496993987975952,0.6963036041128078,0.289562458249833,0.41382765531062127,0.679692718770875,0.3220957061158038,0.6496325985303941,0.7080828323313293,21.808565220139506,21.632111734808994,21.998468420913746,0.0
shapes,Uniform sampled,499,0.2601585206286907,0.07107181052433588,0.25431088055728124,0.2663561845436773,0.04675612809630594,0.010544136781571697,0.04584321969596576,0.047669315940057445,0.7952983879525718,0.11602016642653712,0.7852579643177353,0.8048297259632515,0.7088240317518035,0.12387448171594398,0.6978739407039429,0.7190716389572971,11.41118796515364,1.557560891823794,11.272331755037742,11.54264738951286,1.4040015492602207,0.8778027549415938,1.3249016822084347,1.4803596409496926,0.19905401739766201,0.17680647983806977,0.18339851302675098,0.2143318845677071,13.30161460214043,13.217610802019683,13.387248882682606,0.0
shapes,Validation best,499,0.044995749745600874,0.034962277767468936,0.042081011203521194,0.048111931525810996,0.0065939170267985975,0.0030764179021726306,0.006311798965805435,0.006867344376930795,0.967103563034402,0.01722808812726304,0.9655759428413995,0.9685593952689379,0.9380147069595859,0.02973748613016823,0.9354115989958333,0.9405502286154142,0.12992651970607882,0.145540488723888,0.11723446893787576,0.14262692050768197,0.3496993987975952,0.6963036041128078,0.289562458249833,0.41382765531062127,0.679692718770875,0.3220957061158038,0.6496325985303941,0.7080828323313293,21.808565220139506,21.632111734808994,21.998468420913746,0.0
shapes,area16,499,0.0498200641020875,0.049901114719214185,0.045669403152823106,0.05430336778692386,0.006999386527120908,0.0037460345937899227,0.006675674138390965,0.007336877913929801,0.9644151077952572,0.02784175640027867,0.961838555280845,0.9667629638800017,0.9335622719028056,0.04461835435588639,0.9294794993570223,0.9372996561111724,0.03941215764863059,0.10405012017864576,0.03072812291249165,0.049432197728790914,0.5080160320641283,0.8675327027678208,0.43385938543754177,0.5891867067468269,0.6533066132264529,0.4125157081356196,0.6165581162324648,0.6887107548430194,21.54940022780258,21.344887075502417,21.75504870817332,0.0
shapes,area3,499,0.16904559805505945,0.03529701056892001,0.16591783607451285,0.17224905628788262,0.014903359971816634,0.002434282755226347,0.01468807117703285,0.015114147585501553,0.9229459121907148,0.04815472742741042,0.9186795530936457,0.9270501763422427,0.8700053510367401,0.06617939836133176,0.8641585283903139,0.8756881482626837,5.327321309285238,1.159457326954219,5.2254425517702074,5.423847695390782,0.38343353373413497,0.495005725429867,0.3413493653974616,0.42887441549766186,0.2571810287241149,0.15411643910157424,0.24348697394789579,0.2702070808283233,18.267158085866363,18.20616341331159,18.330352315868886,0.0
shapes,area32,499,0.08433638844342686,0.0923117661367392,0.07659360596901485,0.09240472604466701,0.010122820896830996,0.007065987564365229,0.009510851157537173,0.010730978033747637,0.9371455090985304,0.11416176005118037,0.9266539003809535,0.9461239459716935,0.8969364159415497,0.12453950009811117,0.885639334751837,0.9069538149621577,0.11222444889779559,0.2682179101682234,0.08851035404141618,0.13694889779559113,0.7695390781563126,1.069325349778803,0.6763443553774214,0.8643954575818303,0.5073480293921175,0.4731188860874347,0.4672595190380762,0.5487641950567802,19.94698447060018,19.693606941288476,20.217806148732702,0.0
shapes,area8,499,0.044995749745600874,0.034962277767468936,0.042081011203521194,0.048111931525810996,0.0065939170267985975,0.0030764179021726306,0.006311798965805435,0.006867344376930795,0.967103563034402,0.01722808812726304,0.9655759428413995,0.9685593952689379,0.9380147069595859,0.02973748613016823,0.9354115989958333,0.9405502286154142,0.12992651970607882,0.145540488723888,0.11723446893787576,0.14262692050768197,0.3496993987975952,0.6963036041128078,0.289562458249833,0.41382765531062127,0.679692718770875,0.3220957061158038,0.6496325985303941,0.7080828323313293,21.808565220139506,21.632111734808994,21.998468420913746,0.0
shapes,gaussian06,499,0.24853597383495996,0.03482830585924232,0.24548423053619367,0.2516643669858804,0.016864168142721445,0.0022157413887730756,0.016670435756251885,0.017050017997286792,0.9120466221362724,0.05562298559167652,0.9071933363505261,0.9167223516030896,0.8521549159201737,0.07629792914962374,0.8454600187003758,0.8586079327244321,10.27755511022044,1.7836005852062338,10.122904141616566,10.441925517702071,1.0905143620574484,0.737903477515405,1.031053774215097,1.156312625250501,0.0865063460253841,0.10201263862990759,0.07748830995323981,0.09553273213092849,17.730350763506088,17.682751582481274,17.78053047798736,0.0
shapes,gaussian10,499,0.09150007941464329,0.09071375656436227,0.08389808674814632,0.09982771060006464,0.008658810703814298,0.005096127074669957,0.008212576797869997,0.009125919696048323,0.9486569102862391,0.05575428812978068,0.9435941817211423,0.9531461120687376,0.9075429746793586,0.08367099942224093,0.8999103914453072,0.9142705855561205,0.4362057448229793,0.6274390953395437,0.38510354041416167,0.4909903139612558,0.6085504342017367,0.8834124719325421,0.5317301269205078,0.6920507682030728,0.5327321309285237,0.40706839747352785,0.4969939879759519,0.568804275217101,20.62541754661683,20.397233571408876,20.85520556216307,0.0
shapes,median3,499,0.12865369326521875,0.10344766366833431,0.12015201000817097,0.13771722554469515,0.0112412324798173,0.006280141727726945,0.010707747247186648,0.01181705499775237,0.934793951261523,0.06634352882660496,0.9287376558235806,0.940144078067034,0.8840728501342685,0.09624457206083609,0.8753340741519874,0.8919280185174348,0.811623246492986,0.7648767398479537,0.7478289913159653,0.8777638610554441,0.6927187708750835,0.9379394735288008,0.6115397461589847,0.7805611222444889,0.41115564462257853,0.36817600455044747,0.37975951903807614,0.4438961255845023,19.491860704537956,19.27490743216665,19.703018887409552,0.0
shapes,median5,499,0.16713552581346694,0.1405077148641025,0.15544867416363312,0.179474238038854,0.022219786774602537,0.013589079563219229,0.021066717481373416,0.023408321974234717,0.8534835674178357,0.17011312561821645,0.8383263509394714,0.8672435276540073,0.772741065128123,0.18807580133569093,0.7555045607880604,0.7883373872763367,0.5791583166332666,0.7402661849902965,0.5190380761523046,0.6459585838343354,0.9722778891115564,1.1066811217014527,0.8784151636606545,1.0721442885771544,0.3914495657982632,0.47124633314073006,0.3510354041416166,0.43219772879091517,16.53260112949509,16.30629717591296,16.764031288809424,0.0
